PlayerID,FullName,Team,Home,K,BB,BF,GamesPlayed,Date,K%,BB%,K-BB%
445995,Arturo Lopez,Yaquis de Obregon,False,1,2,16,1,2024-10-22,6.2,12.5,-6.3
445995,Arturo Lopez,Yaquis de Obregon,True,4,3,36,2,2024-10-25,11.1,8.3,2.799999999999999
465038,Alejandro Soto,Venados de Mazatlan,False,0,1,4,1,2024-10-20,0.0,25.0,-25.0
465038,Alejandro Soto,Venados de Mazatlan,True,0,2,8,2,2024-10-23,0.0,25.0,-25.0
465038,Alejandro Soto,Venados de Mazatlan,False,1,2,12,3,2024-10-25,8.3,16.7,-8.399999999999999
476594,Robert Stock,Naranjeros de Hermosillo,False,6,1,21,1,2024-10-16,28.6,4.8,23.8
476594,Robert Stock,Naranjeros de Hermosillo,True,8,4,45,2,2024-10-22,17.8,8.9,8.9
476594,Robert Stock,Naranjeros de Hermosillo,False,16,4,73,3,2024-10-25,21.9,5.5,16.4
477462,Esteban Haro,Mayos de Navojoa,True,1,0,3,1,2024-10-12,33.3,0.0,33.3
477462,Esteban Haro,Mayos de Navojoa,False,2,0,6,2,2024-10-13,33.3,0.0,33.3
477462,Esteban Haro,Mayos de Navojoa,False,2,0,10,3,2024-10-16,20.0,0.0,20.0
477462,Esteban Haro,Mayos de Navojoa,True,2,1,14,4,2024-10-19,14.3,7.1,7.200000000000001
477462,Esteban Haro,Mayos de Navojoa,True,2,1,18,5,2024-10-20,11.1,5.6,5.5
477462,Esteban Haro,Mayos de Navojoa,True,2,1,21,6,2024-10-25,9.5,4.8,4.7
477569,Fernando Salas,Naranjeros de Hermosillo,False,0,1,4,1,2024-10-12,0.0,25.0,-25.0
477569,Fernando Salas,Naranjeros de Hermosillo,False,1,1,7,2,2024-10-17,14.3,14.3,0.0
477569,Fernando Salas,Naranjeros de Hermosillo,True,1,1,12,3,2024-10-20,8.3,8.3,0.0
477569,Fernando Salas,Naranjeros de Hermosillo,True,2,1,15,4,2024-10-20,13.3,6.7,6.6000000000000005
477569,Fernando Salas,Naranjeros de Hermosillo,True,2,2,20,5,2024-10-22,10.0,10.0,0.0
477569,Fernando Salas,Naranjeros de Hermosillo,True,2,3,26,6,2024-10-24,7.7,11.5,-3.8
477569,Fernando Salas,Naranjeros de Hermosillo,False,2,3,29,7,2024-10-25,6.9,10.3,-3.4000000000000004
477584,Tomas Solis,Caneros de los Mochis,False,0,0,1,1,2024-10-12,0.0,0.0,0.0
477584,Tomas Solis,Caneros de los Mochis,True,0,0,2,2,2024-10-16,0.0,0.0,0.0
477584,Tomas Solis,Caneros de los Mochis,True,1,0,4,3,2024-10-17,25.0,0.0,25.0
477584,Tomas Solis,Caneros de los Mochis,False,1,1,7,4,2024-10-18,14.3,14.3,0.0
477584,Tomas Solis,Caneros de los Mochis,True,1,1,9,5,2024-10-22,11.1,11.1,0.0
477584,Tomas Solis,Caneros de los Mochis,False,1,1,13,6,2024-10-25,7.7,7.7,0.0
502515,Raul Barron,Naranjeros de Hermosillo,False,1,1,4,1,2024-10-16,25.0,25.0,0.0
502515,Raul Barron,Naranjeros de Hermosillo,False,1,1,8,2,2024-10-17,12.5,12.5,0.0
502515,Raul Barron,Naranjeros de Hermosillo,True,1,1,11,3,2024-10-20,9.1,9.1,0.0
502515,Raul Barron,Naranjeros de Hermosillo,False,2,1,12,4,2024-10-25,16.7,8.3,8.399999999999999
510552,Ozzie Mendez,Naranjeros de Hermosillo,True,1,0,5,1,2024-10-20,20.0,0.0,20.0
510552,Ozzie Mendez,Naranjeros de Hermosillo,True,1,0,6,2,2024-10-20,16.7,0.0,16.7
510552,Ozzie Mendez,Naranjeros de Hermosillo,True,1,0,7,3,2024-10-23,14.3,0.0,14.3
510552,Ozzie Mendez,Naranjeros de Hermosillo,True,1,0,8,4,2024-10-24,12.5,0.0,12.5
510552,Ozzie Mendez,Naranjeros de Hermosillo,False,3,1,12,5,2024-10-25,25.0,8.3,16.7
510554,Andres Ivan Meza,Venados de Mazatlan,True,0,0,3,1,2024-10-17,0.0,0.0,0.0
510554,Andres Ivan Meza,Venados de Mazatlan,False,0,0,9,2,2024-10-20,0.0,0.0,0.0
510554,Andres Ivan Meza,Venados de Mazatlan,False,0,0,11,3,2024-10-25,0.0,0.0,0.0
511648,Antonio Garzon,Charros de Jalisco,False,0,0,2,1,2024-10-18,0.0,0.0,0.0
511648,Antonio Garzon,Charros de Jalisco,False,0,1,4,2,2024-10-19,0.0,25.0,-25.0
511648,Antonio Garzon,Charros de Jalisco,False,1,1,6,3,2024-10-20,16.7,16.7,0.0
511648,Antonio Garzon,Charros de Jalisco,True,1,2,7,4,2024-10-23,14.3,28.6,-14.3
511648,Antonio Garzon,Charros de Jalisco,True,2,2,12,5,2024-10-24,16.7,16.7,0.0
511648,Antonio Garzon,Charros de Jalisco,False,2,3,14,6,2024-10-25,14.3,21.4,-7.099999999999998
518435,Manny Barreda,Tomateros de Culiacan,False,5,4,23,1,2024-10-17,21.7,17.4,4.300000000000001
518435,Manny Barreda,Tomateros de Culiacan,False,8,8,46,2,2024-10-24,17.4,17.4,0.0
518435,Manny Barreda,Tomateros de Culiacan,True,10,11,73,3,2024-10-25,13.7,15.1,-1.4000000000000004
527054,Julio Teheran,Charros de Jalisco,True,6,2,20,1,2024-10-23,30.0,10.0,20.0
527054,Julio Teheran,Charros de Jalisco,False,8,3,45,2,2024-10-25,17.8,6.7,11.100000000000001
532893,Ivan Salas,Sultanes de Monterrey,False,0,1,2,1,2024-10-11,0.0,50.0,-50.0
532893,Ivan Salas,Sultanes de Monterrey,True,0,1,3,2,2024-10-22,0.0,33.3,-33.3
532893,Ivan Salas,Sultanes de Monterrey,True,0,1,6,3,2024-10-24,0.0,16.7,-16.7
532893,Ivan Salas,Sultanes de Monterrey,False,0,1,7,4,2024-10-25,0.0,14.3,-14.3
540988,Demetrio Gutierrez,Venados de Mazatlan,True,1,1,3,1,2024-10-16,33.3,33.3,0.0
540988,Demetrio Gutierrez,Venados de Mazatlan,True,3,2,8,2,2024-10-17,37.5,25.0,12.5
540988,Demetrio Gutierrez,Venados de Mazatlan,False,3,2,9,3,2024-10-20,33.3,22.2,11.099999999999998
540988,Demetrio Gutierrez,Venados de Mazatlan,False,3,3,12,4,2024-10-20,25.0,25.0,0.0
540988,Demetrio Gutierrez,Venados de Mazatlan,True,4,3,15,5,2024-10-22,26.7,20.0,6.699999999999999
540988,Demetrio Gutierrez,Venados de Mazatlan,False,4,4,17,6,2024-10-25,23.5,23.5,0.0
542278,Fredy Quintero,Caneros de los Mochis,True,1,1,15,1,2024-10-23,6.7,6.7,0.0
542278,Fredy Quintero,Caneros de los Mochis,False,1,2,19,2,2024-10-25,5.3,10.5,-5.2
542279,Javier Solano,Venados de Mazatlan,True,4,2,22,1,2024-10-17,18.2,9.1,9.1
542279,Javier Solano,Venados de Mazatlan,True,5,6,51,2,2024-10-23,9.8,11.8,-2.0
542279,Javier Solano,Venados de Mazatlan,False,11,6,74,3,2024-10-25,14.9,8.1,6.800000000000001
542413,Felipe Gonzalez,Yaquis de Obregon,True,1,1,4,1,2024-10-12,25.0,25.0,0.0
542413,Felipe Gonzalez,Yaquis de Obregon,False,2,1,7,2,2024-10-15,28.6,14.3,14.3
542413,Felipe Gonzalez,Yaquis de Obregon,True,3,2,12,3,2024-10-19,25.0,16.7,8.3
542413,Felipe Gonzalez,Yaquis de Obregon,True,4,3,17,4,2024-10-20,23.5,17.6,5.899999999999999
542413,Felipe Gonzalez,Yaquis de Obregon,False,4,4,22,5,2024-10-24,18.2,18.2,0.0
542413,Felipe Gonzalez,Yaquis de Obregon,True,4,4,26,6,2024-10-25,15.4,15.4,0.0
544365,Manny Bañuelos,Tomateros de Culiacan,True,4,3,21,1,2024-10-25,19.0,14.3,4.699999999999999
547862,David Reyes,Aguilas de Mexicali,False,9,2,20,1,2024-10-16,45.0,10.0,35.0
547862,David Reyes,Aguilas de Mexicali,False,18,2,44,2,2024-10-23,40.9,4.5,36.4
547862,David Reyes,Aguilas de Mexicali,True,23,2,69,3,2024-10-25,33.3,2.9,30.4
553868,Norman Elenes,Sultanes de Monterrey,True,1,0,2,1,2024-10-13,50.0,0.0,50.0
553868,Norman Elenes,Sultanes de Monterrey,True,3,0,4,2,2024-10-16,75.0,0.0,75.0
553868,Norman Elenes,Sultanes de Monterrey,False,3,0,9,3,2024-10-18,33.3,0.0,33.3
553868,Norman Elenes,Sultanes de Monterrey,False,4,0,12,4,2024-10-19,33.3,0.0,33.3
553868,Norman Elenes,Sultanes de Monterrey,True,4,2,18,5,2024-10-22,22.2,11.1,11.1
553868,Norman Elenes,Sultanes de Monterrey,False,5,6,23,6,2024-10-25,21.7,26.1,-4.400000000000002
554230,Amilcar Gaxiola,Venados de Mazatlan,True,0,0,3,1,2024-10-16,0.0,0.0,0.0
554230,Amilcar Gaxiola,Venados de Mazatlan,True,0,0,5,2,2024-10-23,0.0,0.0,0.0
554230,Amilcar Gaxiola,Venados de Mazatlan,False,1,0,10,3,2024-10-25,10.0,0.0,10.0
570620,Ivan Zavala,Charros de Jalisco,False,0,0,3,1,2024-10-20,0.0,0.0,0.0
570620,Ivan Zavala,Charros de Jalisco,True,0,1,13,2,2024-10-23,0.0,7.7,-7.7
570620,Ivan Zavala,Charros de Jalisco,False,0,1,17,3,2024-10-25,0.0,5.9,-5.9
570666,Luis Cessa,Yaquis de Obregon,True,3,2,16,1,2024-10-25,18.8,12.5,6.300000000000001
571328,Jovany Lopez,Venados de Mazatlan,False,1,1,2,1,2024-10-20,50.0,50.0,0.0
571328,Jovany Lopez,Venados de Mazatlan,True,1,1,5,2,2024-10-22,20.0,20.0,0.0
572177,Nick Struck,Caneros de los Mochis,False,2,0,3,1,2024-10-12,66.7,0.0,66.7
572177,Nick Struck,Caneros de los Mochis,True,2,0,7,2,2024-10-13,28.6,0.0,28.6
572177,Nick Struck,Caneros de los Mochis,True,2,1,10,3,2024-10-16,20.0,10.0,10.0
572943,Jeff Ibarra,Algodoneros de Guasave,True,1,0,3,1,2024-10-13,33.3,0.0,33.3
572943,Jeff Ibarra,Algodoneros de Guasave,False,3,0,6,2,2024-10-20,50.0,0.0,50.0
572943,Jeff Ibarra,Algodoneros de Guasave,False,3,1,9,3,2024-10-22,33.3,11.1,22.199999999999996
572943,Jeff Ibarra,Algodoneros de Guasave,False,3,1,11,4,2024-10-24,27.3,9.1,18.200000000000003
572943,Jeff Ibarra,Algodoneros de Guasave,True,3,2,14,5,2024-10-25,21.4,14.3,7.099999999999998
585132,Raul Carrillo,Venados de Mazatlan,False,2,0,19,1,2024-10-20,10.5,0.0,10.5
585132,Raul Carrillo,Venados de Mazatlan,False,9,1,39,2,2024-10-25,23.1,2.6,20.5
592761,Caleb Smith,Mayos de Navojoa,True,5,3,22,1,2024-10-20,22.7,13.6,9.1
592761,Caleb Smith,Mayos de Navojoa,False,11,6,41,2,2024-10-24,26.8,14.6,12.200000000000001
592761,Caleb Smith,Mayos de Navojoa,True,13,8,53,3,2024-10-25,24.5,15.1,9.4
592889,Ernesto Zaragoza,Yaquis de Obregon,False,2,0,2,1,2024-10-22,100.0,0.0,100.0
592889,Ernesto Zaragoza,Yaquis de Obregon,True,3,1,6,2,2024-10-25,50.0,16.7,33.3
593372,Carlos Martinez,Yaquis de Obregon,False,3,2,13,1,2024-10-23,23.1,15.4,7.700000000000001
593372,Carlos Martinez,Yaquis de Obregon,True,10,3,44,2,2024-10-25,22.7,6.8,15.899999999999999
593594,Octavio Acosta,Mayos de Navojoa,False,3,3,21,1,2024-10-22,14.3,14.3,0.0
593594,Octavio Acosta,Mayos de Navojoa,True,5,5,45,2,2024-10-25,11.1,11.1,0.0
594027,Tayron Guerrero,Naranjeros de Hermosillo,False,1,0,6,1,2024-10-17,16.7,0.0,16.7
594027,Tayron Guerrero,Naranjeros de Hermosillo,True,2,0,9,2,2024-10-20,22.2,0.0,22.2
594027,Tayron Guerrero,Naranjeros de Hermosillo,True,2,1,14,3,2024-10-20,14.3,7.1,7.200000000000001
594027,Tayron Guerrero,Naranjeros de Hermosillo,True,3,2,20,4,2024-10-24,15.0,10.0,5.0
594027,Tayron Guerrero,Naranjeros de Hermosillo,False,6,2,24,5,2024-10-25,25.0,8.3,16.7
594105,Aldo Montes,Tomateros de Culiacan,False,1,2,27,1,2024-10-22,3.7,7.4,-3.7
594105,Aldo Montes,Tomateros de Culiacan,True,3,4,49,2,2024-10-25,6.1,8.2,-2.0999999999999996
597113,DJ Johnson,Caneros de los Mochis,True,0,0,5,1,2024-10-13,0.0,0.0,0.0
597113,DJ Johnson,Caneros de los Mochis,True,0,1,8,2,2024-10-16,0.0,12.5,-12.5
597113,DJ Johnson,Caneros de los Mochis,False,0,1,11,3,2024-10-18,0.0,9.1,-9.1
597113,DJ Johnson,Caneros de los Mochis,False,0,1,14,4,2024-10-20,0.0,7.1,-7.1
597113,DJ Johnson,Caneros de los Mochis,False,1,1,17,5,2024-10-25,5.9,5.9,0.0
601978,Fabian Cota,Caneros de los Mochis,False,0,0,2,1,2024-10-12,0.0,0.0,0.0
601978,Fabian Cota,Caneros de los Mochis,True,1,1,5,2,2024-10-13,20.0,20.0,0.0
601978,Fabian Cota,Caneros de los Mochis,True,2,1,6,3,2024-10-15,33.3,16.7,16.599999999999998
601978,Fabian Cota,Caneros de los Mochis,False,3,1,9,4,2024-10-18,33.3,11.1,22.199999999999996
601978,Fabian Cota,Caneros de los Mochis,False,3,2,16,5,2024-10-20,18.8,12.5,6.300000000000001
601978,Fabian Cota,Caneros de los Mochis,True,5,2,19,6,2024-10-22,26.3,10.5,15.8
601978,Fabian Cota,Caneros de los Mochis,False,5,2,20,7,2024-10-25,25.0,10.0,15.0
605218,Carl Edwards Jr.,Yaquis de Obregon,True,3,2,17,1,2024-10-18,17.6,11.8,5.800000000000001
605218,Carl Edwards Jr.,Yaquis de Obregon,False,6,2,39,2,2024-10-24,15.4,5.1,10.3
605218,Carl Edwards Jr.,Yaquis de Obregon,True,13,4,63,3,2024-10-25,20.6,6.3,14.3
605446,Dereck Rodríguez,Charros de Jalisco,False,3,0,21,1,2024-10-19,14.3,0.0,14.3
605446,Dereck Rodríguez,Charros de Jalisco,False,7,1,39,2,2024-10-25,17.9,2.6,15.299999999999999
616405,Mario Meza,Charros de Jalisco,False,3,0,3,1,2024-10-13,100.0,0.0,100.0
616405,Mario Meza,Charros de Jalisco,True,3,0,5,2,2024-10-17,60.0,0.0,60.0
616405,Mario Meza,Charros de Jalisco,False,3,2,9,3,2024-10-19,33.3,22.2,11.099999999999998
616405,Mario Meza,Charros de Jalisco,True,5,3,13,4,2024-10-22,38.5,23.1,15.399999999999999
616405,Mario Meza,Charros de Jalisco,True,5,3,17,5,2024-10-24,29.4,17.6,11.799999999999997
616405,Mario Meza,Charros de Jalisco,False,5,3,21,6,2024-10-25,23.8,14.3,9.5
616617,Adrian Gusman,Charros de Jalisco,True,3,0,3,1,2024-10-16,100.0,0.0,100.0
616617,Adrian Gusman,Charros de Jalisco,False,4,0,7,2,2024-10-18,57.1,0.0,57.1
616617,Adrian Gusman,Charros de Jalisco,True,5,0,11,3,2024-10-24,45.5,0.0,45.5
616617,Adrian Gusman,Charros de Jalisco,False,5,1,14,4,2024-10-25,35.7,7.1,28.6
616623,Edwin Fierro,Yaquis de Obregon,False,1,0,3,1,2024-10-15,33.3,0.0,33.3
616623,Edwin Fierro,Yaquis de Obregon,False,1,0,7,2,2024-10-16,14.3,0.0,14.3
616623,Edwin Fierro,Yaquis de Obregon,True,1,0,12,3,2024-10-18,8.3,0.0,8.3
616623,Edwin Fierro,Yaquis de Obregon,True,1,0,15,4,2024-10-19,6.7,0.0,6.7
616623,Edwin Fierro,Yaquis de Obregon,True,1,0,18,5,2024-10-20,5.6,0.0,5.6
616623,Edwin Fierro,Yaquis de Obregon,False,1,0,21,6,2024-10-22,4.8,0.0,4.8
616623,Edwin Fierro,Yaquis de Obregon,False,1,0,24,7,2024-10-24,4.2,0.0,4.2
616623,Edwin Fierro,Yaquis de Obregon,True,2,0,27,8,2024-10-25,7.4,0.0,7.4
619854,Carlos Bustamante,Mayos de Navojoa,False,0,3,7,1,2024-10-13,0.0,42.9,-42.9
619854,Carlos Bustamante,Mayos de Navojoa,False,2,3,10,2,2024-10-16,20.0,30.0,-10.0
619854,Carlos Bustamante,Mayos de Navojoa,True,3,3,13,3,2024-10-20,23.1,23.1,0.0
619854,Carlos Bustamante,Mayos de Navojoa,True,4,3,15,4,2024-10-20,26.7,20.0,6.699999999999999
619854,Carlos Bustamante,Mayos de Navojoa,True,5,3,21,5,2024-10-25,23.8,14.3,9.5
620396,Miguel Aguilar,Charros de Jalisco,True,0,0,3,1,2024-10-16,0.0,0.0,0.0
620396,Miguel Aguilar,Charros de Jalisco,True,1,0,6,2,2024-10-17,16.7,0.0,16.7
620396,Miguel Aguilar,Charros de Jalisco,False,3,0,9,3,2024-10-19,33.3,0.0,33.3
620396,Miguel Aguilar,Charros de Jalisco,True,4,0,11,4,2024-10-24,36.4,0.0,36.4
620396,Miguel Aguilar,Charros de Jalisco,False,5,0,14,5,2024-10-25,35.7,0.0,35.7
622739,Ariel Gracia,Algodoneros de Guasave,True,3,1,16,1,2024-10-15,18.8,6.2,12.600000000000001
622739,Ariel Gracia,Algodoneros de Guasave,False,6,2,27,2,2024-10-20,22.2,7.4,14.799999999999999
622742,Rafael Cordova,Algodoneros de Guasave,True,1,0,3,1,2024-10-13,33.3,0.0,33.3
622742,Rafael Cordova,Algodoneros de Guasave,True,1,0,4,2,2024-10-15,25.0,0.0,25.0
622742,Rafael Cordova,Algodoneros de Guasave,True,2,1,9,3,2024-10-17,22.2,11.1,11.1
622742,Rafael Cordova,Algodoneros de Guasave,False,5,1,13,4,2024-10-20,38.5,7.7,30.8
622742,Rafael Cordova,Algodoneros de Guasave,False,6,1,14,5,2024-10-23,42.9,7.1,35.8
622742,Rafael Cordova,Algodoneros de Guasave,False,6,1,18,6,2024-10-24,33.3,5.6,27.699999999999996
622742,Rafael Cordova,Algodoneros de Guasave,True,7,1,20,7,2024-10-25,35.0,5.0,30.0
622747,Eduardo Vera,Aguilas de Mexicali,True,5,2,19,1,2024-10-20,26.3,10.5,15.8
622747,Eduardo Vera,Aguilas de Mexicali,True,11,2,38,2,2024-10-25,28.9,5.3,23.599999999999998
623985,Manuel Chavez,Aguilas de Mexicali,False,6,1,14,1,2024-10-22,42.9,7.1,35.8
623985,Manuel Chavez,Aguilas de Mexicali,True,9,5,29,2,2024-10-25,31.0,17.2,13.8
625068,Javier Rodriguez,Naranjeros de Hermosillo,False,0,1,7,1,2024-10-16,0.0,14.3,-14.3
628333,Odrisamer Despaigne,Yaquis de Obregon,False,2,2,20,1,2024-10-15,10.0,10.0,0.0
628333,Odrisamer Despaigne,Yaquis de Obregon,True,8,3,40,2,2024-10-20,20.0,7.5,12.5
628333,Odrisamer Despaigne,Yaquis de Obregon,True,11,5,67,3,2024-10-25,16.4,7.5,8.899999999999999
631229,Dalton Rodriguez,Mayos de Navojoa,True,3,0,19,1,2024-10-19,15.8,0.0,15.8
631229,Dalton Rodriguez,Mayos de Navojoa,True,3,0,33,2,2024-10-25,9.1,0.0,9.1
639238,Edgar Arredondo,Tomateros de Culiacan,True,0,1,17,1,2024-10-20,0.0,5.9,-5.9
639238,Edgar Arredondo,Tomateros de Culiacan,True,1,3,38,2,2024-10-25,2.6,7.9,-5.300000000000001
641461,Trevor Clifton,Charros de Jalisco,False,0,0,5,1,2024-10-13,0.0,0.0,0.0
641461,Trevor Clifton,Charros de Jalisco,True,0,0,8,2,2024-10-16,0.0,0.0,0.0
641461,Trevor Clifton,Charros de Jalisco,False,1,0,10,3,2024-10-19,10.0,0.0,10.0
641461,Trevor Clifton,Charros de Jalisco,True,3,0,13,4,2024-10-22,23.1,0.0,23.1
641461,Trevor Clifton,Charros de Jalisco,False,4,3,26,5,2024-10-25,15.4,11.5,3.9000000000000004
641962,CD Pelham,Tomateros de Culiacan,False,1,0,3,1,2024-10-15,33.3,0.0,33.3
641962,CD Pelham,Tomateros de Culiacan,False,1,1,6,2,2024-10-17,16.7,16.7,0.0
641962,CD Pelham,Tomateros de Culiacan,True,1,1,7,3,2024-10-18,14.3,14.3,0.0
641962,CD Pelham,Tomateros de Culiacan,True,1,2,11,4,2024-10-20,9.1,18.2,-9.1
641962,CD Pelham,Tomateros de Culiacan,False,1,2,12,5,2024-10-22,8.3,16.7,-8.399999999999999
641962,CD Pelham,Tomateros de Culiacan,False,1,3,16,6,2024-10-24,6.2,18.8,-12.600000000000001
641962,CD Pelham,Tomateros de Culiacan,True,1,3,20,7,2024-10-25,5.0,15.0,-10.0
641995,Roel Ramírez,Tomateros de Culiacan,True,0,0,1,1,2024-10-12,0.0,0.0,0.0
641995,Roel Ramírez,Tomateros de Culiacan,False,0,0,5,2,2024-10-13,0.0,0.0,0.0
642375,Jose Carlos Medina,Mayos de Navojoa,True,2,1,10,1,2024-10-20,20.0,10.0,10.0
642375,Jose Carlos Medina,Mayos de Navojoa,False,2,1,11,2,2024-10-23,18.2,9.1,9.1
642375,Jose Carlos Medina,Mayos de Navojoa,False,2,1,14,3,2024-10-24,14.3,7.1,7.200000000000001
642375,Jose Carlos Medina,Mayos de Navojoa,True,3,1,20,4,2024-10-25,15.0,5.0,10.0
642532,Luis Miranda,Caneros de los Mochis,False,3,0,25,1,2024-10-18,12.0,0.0,12.0
642532,Luis Miranda,Caneros de los Mochis,True,5,1,50,2,2024-10-24,10.0,2.0,8.0
642532,Luis Miranda,Caneros de los Mochis,False,8,2,74,3,2024-10-25,10.8,2.7,8.100000000000001
642574,Ronald Medrano,Charros de Jalisco,False,5,1,23,1,2024-10-25,21.7,4.3,17.4
642590,Francisco Rios,Sultanes de Monterrey,True,0,1,2,1,2024-10-23,0.0,50.0,-50.0
642590,Francisco Rios,Sultanes de Monterrey,False,1,4,10,2,2024-10-25,10.0,40.0,-30.0
642856,Fabian Anguamea,Algodoneros de Guasave,True,0,1,2,1,2024-10-13,0.0,50.0,-50.0
642856,Fabian Anguamea,Algodoneros de Guasave,True,3,2,6,2,2024-10-15,50.0,33.3,16.700000000000003
642856,Fabian Anguamea,Algodoneros de Guasave,True,4,2,9,3,2024-10-17,44.4,22.2,22.2
642856,Fabian Anguamea,Algodoneros de Guasave,False,6,2,12,4,2024-10-20,50.0,16.7,33.3
642856,Fabian Anguamea,Algodoneros de Guasave,False,9,2,16,5,2024-10-23,56.2,12.5,43.7
642856,Fabian Anguamea,Algodoneros de Guasave,True,9,2,25,6,2024-10-25,36.0,8.0,28.0
643494,A.J. Puckett,Naranjeros de Hermosillo,False,0,0,4,1,2024-10-12,0.0,0.0,0.0
643494,A.J. Puckett,Naranjeros de Hermosillo,True,3,0,12,2,2024-10-19,25.0,0.0,25.0
643494,A.J. Puckett,Naranjeros de Hermosillo,True,7,1,20,3,2024-10-20,35.0,5.0,30.0
